,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time,avg_speed_kmph,density_veh_per_km,avg_wait_time_s,occupancy_pct,flow_veh_per_hr,queue_length_veh,avg_accel_ms2,SRI,Degree_of_congestion
3136,73,75.37637251,22.63862181,605,morning,8.102046606,71.96,11.45,7.05,10.18,1964.81,2.83,0.889,-2.7272732,Very smooth
3137,76,53.57222668,75.85670893,1194,night,49.88131082,44.72,32.1,22.5,39.05,1476.9,8.26,0.409,2.2222226,Smooth
3138,45,63.78344904,12.10806936,644,night,34.86789603,68.58,11.57,3.13,9.99,1957.82,1.82,0.799,1.250001,Smooth
3139,68,31.11024137,14.98574948,966,evening,76.82073034,5.78,84.42,118.26,93.47,90.07,61.49,-1.004,1.250001,Smooth
3140,40,34.80088206,41.33192956,1373,evening,11.12732802,70.67,8.07,2.36,9.44,1945.71,3.02,0.845,3.0000002,Mild congestion
3141,49,47.14776251,13.53448011,718,afternoon,64.02620181,74.01,14.64,2.93,11.55,2052.58,2.65,0.878,3.0000002,Mild congestion
3142,53,66.23494826,1.164395191,916,night,59.80931535,22.05,54.09,49.04,74.97,817.87,27.87,-0.362,-1.6000013,Very smooth
3143,113,65.6336412,41.14019296,857,morning,17.82397185,69.72,9.14,4.36,13.68,2003.24,2.52,0.734,-0.7407413,Very smooth
3144,55,57.94459219,64.85521399,552,night,29.80553692,67.93,7.4,6.99,8.38,1929,1.19,0.831,-0.7407413,Very smooth
3145,106,45.62555103,49.51382995,1262,afternoon,27.33560267,72.42,9.08,8.87,8.12,2071.22,2.09,0.856,-2.6086962,Very smooth
3146,110,34.61083272,5.217969758,1234,morning,11.03763212,69.81,8.8,5.53,13.64,2037.4,1.02,0.732,-2.6086962,Very smooth
3147,85,71.02163141,23.24653371,1293,afternoon,9.117246165,69.14,7.73,7.2,13.24,2030.02,1.84,0.943,-0.8333341,Very smooth
3148,95,42.92350602,52.43486265,1261,evening,5.55229924,3.81,87.67,121.29,93.54,82.43,58.02,-1.167,-2.9999986,Very smooth
3149,113,19.18410437,73.80927727,552,morning,54.54284245,46.43,34.89,18.55,42.47,1515.03,10.47,0.447,-2.9999986,Very smooth
3150,131,30.78235398,79.39169643,719,night,22.87679473,42.69,26.91,24.43,42.65,1528.26,11.54,0.4,-6.250001,Very smooth
3151,80,35.92785721,51.93684776,1494,morning,12.39126688,67.68,8.47,3.21,12.28,2023.36,1.91,0.887,-8.571432,Very smooth
3152,48,43.15086846,64.61274538,1270,evening,21.40004028,67.06,8.87,4.76,12.91,1997.36,2.03,0.778,-8.571432,Very smooth
3153,91,48.542951,90.34173553,952,morning,2.52070675,26.44,61.06,48.66,73.31,780.93,24.65,-0.213,0.36363664,Smooth
3154,58,22.63680675,6.519874071,1157,evening,3.360920449,43.88,28,20.5,40.23,1528.36,9.78,0.451,0.70175433,Smooth
3155,47,40.30777683,9.917255355,1140,evening,42.73264169,66.74,10.35,3.07,11.54,1995.21,0.99,0.926,0.70175433,Smooth
3156,81,42.85078511,45.7860084,1025,afternoon,69.45310901,68.49,8,5.09,11.19,1978.59,1.51,0.912,-4.722222,Very smooth
3157,61,45.9639746,60.97346432,907,evening,11.58172263,72.63,10.96,5.52,11.46,2039.03,3.64,0.795,-4.722222,Very smooth
3158,98,34.43682731,0.463418594,1304,night,15.7869756,5.31,87.58,113.82,96.34,93.05,63.03,-1.001,0.7999999,Smooth
3159,55,99.44697948,45.25483307,885,morning,14.03901391,46.41,27.15,23.63,35.55,1472.5,9.24,0.368,0.61224467,Smooth
3160,48,42.87868314,17.27608889,733,morning,19.56263001,45.47,28.97,24.63,39.12,1473.34,9.64,0.564,2.5806448,Mild congestion
3161,84,38.09438673,64.51046427,1233,night,16.03214356,69.27,9.22,6.79,8.51,2073.61,2.55,0.692,2.5806448,Mild congestion
3162,60,28.04002125,26.77355707,1354,morning,14.64443519,3.87,90.04,122.5,96.18,94.54,61.91,-0.902,-0.22727291,Very smooth
3163,115,65.25265301,90.19381276,1013,evening,32.35960126,72.54,14.24,8.51,9.39,2040.71,1.76,0.887,-0.22727291,Very smooth
3164,35,12.89970286,6.384744075,1349,evening,9.528269273,71.23,11.87,4.34,8.79,1999.66,0.71,0.751,-7.335035065,Very smooth
3165,32,14.42319819,80.92060528,1408,morning,85.7491524,5.63,88.73,115.66,95.41,87.91,60.43,-0.98,4.556962,Mild congestion
3166,34,49.32919628,39.23275519,683,afternoon,11.06574323,71.57,11.65,1.54,9.96,2000.32,1.39,0.816,4.3421054,Mild congestion
3167,55,59.30467133,85.71605858,1463,evening,7.24609446,23.48,56.54,44.44,67.98,761.9,22.02,-0.323,4.3421054,Mild congestion
3168,112,48.22241991,81.5122608,1167,morning,107.1663764,5.21,84.97,123.93,95.78,118.57,52.37,-0.949,-7.335035065,Very smooth
3169,84,90.58593177,23.92926948,636,morning,7.794433407,4.68,89.59,115.3,94.19,78.09,61.75,-0.956,-0.333333,Very smooth
3170,33,39.60473298,5.05677633,1143,morning,23.07991161,66.57,9.03,6.55,9.93,1982.92,2.43,0.792,2.4390244,Smooth
3171,20,43.9379924,69.55214114,883,night,11.96595125,73,10.07,7.16,9.66,2012.41,1.95,0.867,2.345679,Smooth
3172,82,49.19109694,20.43945511,720,morning,2.419225235,24.62,60.28,47.46,74.05,772.22,26.59,-0.299,2.345679,Smooth
3173,85,50.83623632,93.05071047,941,morning,91.67249025,5.85,88.02,122.18,96.18,125.17,60.87,-0.841,-7.038525717,Very smooth
3174,77,47.53312235,6.723061222,1185,morning,14.06475151,3.7,89.78,120.93,92.38,100.82,63.16,-1.029,-1.6000013,Very smooth
3175,124,46.52510989,32.39800546,926,morning,31.05386225,25.6,59.07,56.16,71.7,792.92,27.31,-0.289,3.095238,Mild congestion
3176,109,23.87683781,1.26490075,640,afternoon,59.47004805,42.42,28.54,15.34,42.54,1526.98,9.21,0.504,-0.35714313,Very smooth
3177,60,63.77162859,31.70196058,533,night,24.15485336,5.83,93.16,120.4,96.74,110.74,63.21,-0.927,1.212121,Smooth
3178,124,69.58297094,54.12586803,598,morning,37.43295887,72.25,11.14,5.89,6.4,2024.24,3.83,0.951,1.212121,Smooth
3179,68,40.56840068,65.48625575,1471,night,46.05862171,6.31,86.08,129.05,94.05,119.91,65.41,-0.972,1.714285,Smooth
3180,63,49.11650522,72.64338264,684,morning,14.41589706,44.54,25.71,17.23,38.95,1499.79,10.33,0.367,2.9268289,Mild congestion
3181,51,81.10274762,83.34501913,893,evening,29.72852294,44.98,31.51,21.47,34.69,1496,10.35,0.501,5.538461,Heavy congestion
3182,69,34.93477243,11.07841286,714,morning,6.918580934,45.49,34.94,19.71,37.39,1440.85,10.37,0.453,7.184466,Heavy congestion
3183,86,54.10928395,76.18726402,577,morning,1.70779387,68.66,12.92,5.59,7.93,1988.11,1.36,0.811,4.3137255,Mild congestion
3184,65,51.9859556,27.83687764,1484,afternoon,129.6577846,4.84,85.52,121.01,97.67,78.06,63.25,-1.036,4.3137255,Mild congestion
3185,42,82.08575685,13.82468181,1138,afternoon,2.915311745,43.41,26.49,19.05,39.16,1556.4,9.32,0.355,1.4705874,Smooth
3186,88,87.15170855,26.56551426,531,afternoon,16.79640007,25.92,61.24,50.87,71.08,820.54,21.44,-0.272,0.33333242,Smooth
3187,53,65.92417495,85.79930794,827,night,2.093537357,22.89,63.73,54.73,67.85,766.35,24.78,-0.342,-0.6593404,Very smooth
3188,47,120,62.73916839,1157,night,76.80166065,44.13,33.02,22.29,42.42,1409.54,10.68,0.331,-0.10416637,Very smooth
3189,44,50.5725485,59.73814919,1327,afternoon,3.468763479,45.53,27.54,28.03,35.58,1446.53,9.92,0.433,0.30000025,Smooth
3190,103,0,58.46369178,823,night,46.32457258,45.25,27.75,18.28,43.21,1422.81,8.58,0.574,-0.6593404,Very smooth
3191,70,39.77371507,40.86275412,1162,morning,37.73683817,72.08,7.79,2.98,11.06,2054.84,1.77,0.66,1.9166667,Smooth
3192,45,40.97958911,41.70045661,1448,afternoon,1.382636337,47.68,25.27,20.43,40.21,1502.17,6.31,0.444,0.3960399,Smooth
3193,122,81.00575565,14.83244579,1198,morning,38.32520804,44.4,25.29,20.03,41.14,1477.63,9.37,0.381,0.761905,Smooth
3194,94,46.26615876,33.26129953,809,morning,104.5147083,26.94,55.9,51.35,72.47,831.47,25.17,-0.311,1.9166667,Smooth
3195,96,76.52485336,51.20321414,949,afternoon,22.0820733,24.72,66.77,48.89,66.09,853.8,27.35,-0.284,2.1138213,Smooth
3196,122,66.0889128,60.60176961,610,afternoon,10.25367818,48.13,26.76,26.04,36.82,1507.3,9.42,0.387,1.1009177,Smooth
3197,68,55.8853432,7.163871849,948,afternoon,23.62193656,67.26,11,6.52,9.25,2019.19,3.91,0.703,0.3960399,Smooth
3198,50,58.06682133,33.38102402,545,morning,3.869405773,23.97,52.79,50.68,71.85,795.94,24.36,-0.392,4.8076925,Mild congestion
3199,57,55.68478854,33.94207727,975,morning,93.68120622,69.7,12.93,3.83,5.57,2085.36,2.19,0.836,1.1475408,Smooth
3200,71,72.75384873,51.50701996,1198,evening,13.63956832,69.58,11.86,4.91,9.1,2016.1,1.13,0.872,3.9325843,Mild congestion
3201,70,44.99543593,71.00345061,1140,morning,18.3195309,67.42,8.44,4.35,10.79,1961.85,1.06,0.739,1.4285715,Smooth
3202,78,42.36233076,63.52326508,1401,afternoon,15.39458344,2.2,91.98,124.23,94.16,102.79,63.71,-1.062,3.6470587,Mild congestion
3203,124,58.20850022,57.08852039,1184,night,0.847446628,22.61,64.19,43.58,71.42,807.37,25.85,-0.193,1.1475408,Smooth
3204,88,53.90095939,29.14186659,770,morning,1.048721194,69.01,7.02,2.36,6.88,1966.78,2.5,0.775,0.35714313,Smooth
3205,128,45.83033288,83.90564496,991,afternoon,24.79155113,4.68,90.11,122.77,93.07,106.79,60.87,-1.006,4.8076925,Mild congestion
3206,37,93.70700539,78.52925751,1385,afternoon,20.93421083,73.34,10.69,5.04,8.71,1996.4,2.74,0.854,5.714286,Heavy congestion
3207,115,64.28549657,18.36127922,1493,afternoon,129.142061,43.98,31.33,24.47,38.45,1484.05,9.92,0.352,3.25,Mild congestion
3208,46,38.82431254,65.51315691,775,night,9.164595178,5.25,96.06,118.74,94.95,98.07,60.56,-1.084,3.8636363,Mild congestion
3209,44,61.98802448,90.6654582,785,night,13.78865877,71.99,9.21,6.06,9.3,1984.07,1.56,0.775,3.1645567,Mild congestion
3210,67,31.17074637,43.56012918,870,evening,132.3430425,5.52,87.9,116.83,96.02,110.85,62.32,-0.953,3.7209303,Mild congestion
3211,67,27.08172571,92.47692713,806,morning,1.472010344,7.71,94.15,117.38,93.84,92.92,56.81,-0.895,2.222222,Smooth
3212,80,66.03154707,2.196377614,1097,night,30.86993409,69.09,11.54,7.1,11.33,1995.31,2.39,0.804,2.0754714,Smooth
3213,75,32.82449901,51.62399988,1153,evening,3.215721612,67.39,9.49,2.2,8.93,1986.76,1.95,0.955,1.5999998,Smooth
3214,54,50.82500807,25.62700293,977,afternoon,87.78548261,67.96,8.6,7.5,9.01,1996.32,1.99,0.825,0.6666664,Smooth
3215,45,29.20224201,26.21573968,622,evening,10.19403281,41.08,29.17,20.48,41.4,1515.63,9.66,0.436,2.222222,Smooth
3216,50,44.20301306,87.75471982,748,evening,50.47601105,23.21,65.1,51.7,72.11,742.92,29.03,-0.338,-0.24390264,Very smooth
3217,33,41.35824572,31.14994685,1120,evening,72.66016499,70.21,10.68,2.76,8.28,1991.04,1.05,0.824,2.222222,Smooth
3218,86,48.10822704,2.333123012,1052,morning,56.32264086,69.89,9.75,4,11.58,2014.03,3.06,0.779,1.5999998,Smooth
3219,100,96.1460853,53.96886871,1430,night,24.41893213,44.22,28.77,12.58,40.53,1501.26,11.05,0.458,2.5,Smooth
3220,98,75.64139031,97.08630429,556,night,108.8240213,25.05,58.45,50.03,68.24,794.96,24.62,-0.24,3.1147537,Mild congestion
3221,122,47.74310228,7.909549189,599,afternoon,33.86647038,25.22,56.09,48.54,69.96,807.96,24.76,-0.238,1.9230764,Smooth
3222,119,45.8724613,28.62998987,638,evening,46.273871,43.96,33.86,22.2,41.23,1511.13,11.02,0.29,0.26086944,Smooth
3223,136,35.89251275,46.95031769,912,evening,8.396221601,44.37,24.74,18.44,42.97,1514.47,9.54,0.358,-1.7894737,Very smooth
3224,35,29.25029914,83.04801103,1064,afternoon,16.25778731,47.44,31.57,13.06,40.07,1541.07,9.92,0.175,1.764706,Smooth
3225,121,47.02269842,26.88951477,1144,night,27.3530447,70.66,12.07,0.56,10.98,1974.11,4.01,0.831,-2.5842698,Very smooth
3226,39,76.65562394,34.36852518,1133,morning,4.728121583,44.39,28.75,26.21,40.59,1510.47,9.39,0.351,-0.6666665,Very smooth
3227,80,0,38.44949744,580,afternoon,101.2032758,69.4,9.65,4.24,10.49,1989.22,1.28,0.777,-1.7894737,Very smooth
3228,36,70.43085417,37.96341257,1203,afternoon,3.486159742,26.73,59.12,56.69,71.53,780.21,26.24,-0.338,-2.873563,Very smooth
3229,47,72.95123261,20.03452495,1073,morning,39.59950917,64.42,8.27,3.92,11.07,2000.27,2.89,0.845,0.26086944,Smooth
3230,111,7.330437602,91.56658816,711,night,1.793070112,26.07,58.31,57.34,71.41,728.6,27.94,-0.331,-4.9333334,Very smooth
3231,23,50.73994346,79.29103007,767,afternoon,3.248954223,26.7,62.64,43.14,68.66,817.87,27.74,-0.318,2.1678321,Smooth
3232,91,41.2732281,97.56427796,1164,evening,29.29185172,5.69,88.41,123.6,97.13,90.8,59.17,-0.978,-2.043011,Very smooth
3233,120,46.66649533,37.09937434,622,morning,18.070839,3.95,93.97,125.99,95.08,101.8,60.15,-1.042,3.372781,Mild congestion
3234,55,54.28701324,4.529529831,1243,night,0.109517218,28.76,58.78,53.99,73.79,822.65,23.5,-0.385,-10.363636,Very smooth
3235,66,56.35951939,11.55010858,1151,afternoon,15.00972473,25.36,57.3,52.88,69.92,823.9,26.57,-0.334,-2.307692,Very smooth
3236,103,22.58576029,35.74836237,1240,morning,8.634068329,5.49,90.1,121.22,90.58,79.72,57.61,-1.077,-2.307692,Very smooth
3237,97,82.53866345,91.10641021,1365,evening,61.57450471,44.97,34.9,14.32,35.84,1539.14,11.92,0.406,-0.181818,Very smooth
3238,49,40.48863858,98.10847343,598,evening,36.93910477,42.77,23.32,24.63,41.77,1504.51,10.1,0.349,-4,Very smooth
3239,36,102.6057082,82.19971061,504,night,40.12510347,24.79,57.18,44.76,65.52,803.63,26.4,-0.331,3.7894738,Mild congestion
3240,85,31.15404322,23.8425472,1054,morning,90.44693894,65.26,12.36,5.06,7.06,1984.63,1.31,0.744,3.7894738,Mild congestion
3241,31,28.84888189,65.96994316,736,morning,37.1217122,21.61,60.73,44.68,67,765.19,26.09,-0.42,-0.3225809,Very smooth
3242,94,56.47432082,59.66072788,1274,morning,5.25102037,70.03,9.2,3.65,9.69,1996.98,1.45,0.731,5.7615895,Heavy congestion
3243,81,67.9715099,82.32523574,1482,evening,83.08756282,24.35,56.04,52.89,67.9,857.34,24.09,-0.418,1.2727276,Smooth
3244,59,75.47301238,50.97493521,1325,night,3.600951281,46.18,28.92,21.21,42.77,1526.92,8.47,0.423,-0.6666664,Very smooth
3245,121,30.24057914,31.81298665,1274,evening,6.418382917,23.5,60.75,39.56,71.1,814.24,25.37,-0.307,-2.096774,Very smooth
3246,125,43.32655591,1.927761084,1077,evening,10.07025617,4.58,88.04,116.71,99.3,98.08,58.79,-0.841,0.86538464,Smooth
3247,29,87.31925482,79.50261941,1103,night,5.774816152,6.21,84.7,123.17,96.36,119.36,58.15,-0.994,1.9148935,Smooth
3248,109,42.62224723,53.0248329,1356,evening,0.554737313,25.22,55.74,49.88,68.11,822.65,26.27,-0.282,-5.289900187,Very smooth
3249,73,67.80618324,53.41873776,667,night,18.43873411,71.6,11.61,7.59,10.8,2054.26,1.89,0.879,0.81967163,Smooth
3250,82,12.11864764,95.70623307,1314,night,34.93951548,24.18,56.59,47.85,68.54,834.86,26.4,-0.302,-2.5373132,Very smooth
3251,28,17.7457629,48.62274628,1330,afternoon,16.4053602,67.66,9.45,3.39,11.37,1986.61,1.13,0.714,1.7741933,Smooth
3252,23,69.32254201,31.58013328,945,evening,8.027565865,43.29,31.07,16.05,37.88,1497.23,9.46,0.391,1.0416667,Smooth
3253,89,47.03452297,33.98379675,1041,night,64.3427795,42.78,33.95,20.93,37.81,1470.38,9.62,0.466,-2.151289157,Very smooth
3254,121,65.12129892,1.174689522,919,morning,14.74543845,68.01,11.12,9.17,12.85,1927.32,1.93,0.639,1.2500001,Smooth
3255,131,37.44645013,12.23510337,1145,night,54.76856754,23.87,56.05,51.92,71.34,837.31,23.07,-0.323,-1.930978487,Very smooth
3256,59,16.87525543,4.380876327,689,morning,5.898648557,24.85,63.5,48.91,73.01,796.65,26.08,-0.149,-1.930978487,Very smooth
3257,94,51.85349253,24.32601566,544,night,12.16612358,23.89,59.97,49.14,72.09,794.71,25.09,-0.472,1.1111107,Smooth
3258,93,22.06213182,6.465232962,1435,afternoon,48.81428892,4.17,92.91,118.15,95.44,98.16,56.56,-0.983,1.4285712,Smooth
3259,104,52.50372358,33.11162663,621,afternoon,0.927587971,46.94,31.68,21.94,38.18,1435.89,9.95,0.386,1.9999993,Smooth
3260,39,30.68626071,12.61295152,838,night,75.95612277,44.24,29.56,21.59,42.67,1542.44,9.16,0.38,3.5632184,Mild congestion
3261,87,63.04874388,91.79190456,1471,afternoon,15.1530672,5.71,94.1,120.76,92.58,94.9,64.35,-0.894,3.7777777,Mild congestion
3262,51,44.59804157,93.83839107,859,morning,114.4767067,22.99,59.19,48.05,67.47,821.63,24.82,-0.284,0.571428,Smooth
3263,42,43.96008451,60.34564537,1053,afternoon,36.25548418,25,60.25,53.42,69.95,820.22,29.01,-0.139,0.571428,Smooth
3264,106,56.83460845,80.54877523,715,afternoon,89.50973525,68.83,7.42,3.91,7.09,2013.04,3.42,0.859,2.3809526,Smooth
3265,120,68.57792293,67.72112864,1082,morning,2.05511887,5.09,91.41,121.32,97.29,105.81,55.13,-0.921,2.7272727,Mild congestion
3266,104,53.64935115,81.11088897,634,morning,38.40556087,69.74,7.9,5.16,11.26,2067.98,2.28,0.886,-10.000005,Very smooth
3267,110,85.64813503,63.98072029,758,evening,62.49450273,24.33,57.75,51.47,67.45,760.44,25.35,-0.327,-5.555556,Very smooth
3268,48,84.82169298,43.01936718,1484,afternoon,131.6165219,25.35,58.27,54.88,66.4,869.06,23.56,-0.315,4.565218,Mild congestion
3269,71,35.96462635,87.37544573,944,morning,1.019239993,23.51,64.17,61.56,65.33,782.23,24.99,-0.195,4.4444447,Mild congestion
3270,107,27.65336474,43.80663896,1408,afternoon,2.60410962,68.04,9.13,6.34,11.91,2026.73,1.32,0.793,-0.3389827,Very smooth
3271,59,25.55271868,39.62124894,941,night,39.46772618,67.84,12.09,3.74,9.24,1959.58,2.67,0.8,0.6153851,Smooth
3272,100,86.05040629,62.43831422,1404,evening,1.191111935,66.29,14.61,3.3,10.7,2052.45,1.9,0.75,-0.25641048,Very smooth
3273,41,25.63843341,93.79318009,1033,afternoon,0.343017298,46.73,28.99,19.11,43.83,1537.74,11.86,0.302,1.6666665,Smooth
3274,89,42.22941837,44.22028413,611,afternoon,23.62845929,42.78,27.76,24.44,39.16,1419.28,9.3,0.307,1.4893621,Smooth
3275,44,50.22205801,57.4944771,787,evening,22.61647718,45.89,30.25,17.57,37.31,1488.06,9.77,0.324,1.4423078,Smooth
3276,93,85.4185638,49.23327199,699,afternoon,28.51875924,67.87,11.47,2.45,8.52,1975.25,2.27,0.817,0.9183673,Smooth
3277,137,23.79074306,90.97329079,812,evening,0.425498277,44.44,27.67,19.04,40.75,1494.95,11.67,0.322,1.2745098,Smooth
3278,63,71.74080805,67.67450023,1438,night,20.99287154,26.44,60.71,52.78,74.56,800.02,24.96,-0.323,4.9315066,Mild congestion
3279,84,50.28192467,41.95893783,1473,evening,10.13491773,41.9,30.9,17.72,36.44,1496.37,10.79,0.416,5.888889,Heavy congestion
3280,69,47.44569052,60.69026464,963,night,42.3249727,45.34,31.48,18.89,44.01,1471.9,9.67,0.466,5.888889,Heavy congestion
3281,108,49.46861698,15.60591972,931,evening,12.84079018,6.64,89.28,118.55,96.3,71.85,62.12,-0.899,5.131579,Heavy congestion
3282,77,35.92276344,34.19438868,1097,afternoon,13.22944913,4.51,92.91,120.22,92.25,94.41,56.7,-0.981,1.0526323,Smooth
3283,116,41.68869902,73.61812166,720,afternoon,31.85976733,44.68,30.37,15.6,41.95,1515.24,11.39,0.378,1.5000011,Smooth
3284,44,35.51813294,56.23941343,1290,morning,32.42306578,46.28,28.93,17.55,41.45,1463.02,11.03,0.523,1.5000011,Smooth
3285,69,23.77217556,31.42728119,938,afternoon,1.802090185,27.45,58.76,53.72,66.03,833.71,27.52,-0.291,3.4615386,Mild congestion
3286,75,26.45586821,36.22979055,580,afternoon,29.5053428,29.01,60.1,43.1,72.67,823.61,23.71,-0.447,1.2727273,Smooth
3287,94,73.65468832,80.97827501,897,evening,32.1753803,42.54,28.34,16.71,44.18,1563.31,8.75,0.455,2.2580643,Smooth
3288,68,42.99572144,54.0883003,1008,evening,18.34832337,41.52,29.78,14.9,36.41,1438.34,9.35,0.431,2.2580643,Smooth
3289,37,63.42303846,23.87560404,1406,night,52.78432494,72.6,11.77,4.51,10.73,1953.22,3.4,0.791,1.6521736,Smooth
3290,103,46.44819713,29.68129187,1194,afternoon,0.274252535,47.6,31.63,19.47,38.88,1535.82,10.36,0.544,-0.8333325,Very smooth
3291,73,46.1056893,46.78835112,1151,afternoon,103.6139721,70.43,9.63,6.46,11.73,2059.6,3.02,0.8,1.3333333,Smooth
3292,29,48.48091025,76.28375678,1285,night,14.14934639,71.69,11.82,6.35,9.79,1966.89,2.44,0.826,1.3333333,Smooth
3293,77,64.61011604,99.74404288,1307,afternoon,27.16782133,26.06,59.08,51.07,69.96,822.45,23.2,-0.327,1.3333333,Smooth
3294,74,36.27728824,18.57604694,457,morning,1.047849775,4.92,89.11,115.03,94.29,86.44,60,-1.037,-0.24390264,Very smooth
3295,70,46.91631695,75.49290224,828,morning,37.02268597,30.31,57.51,48.41,74.08,755.15,26.01,-0.278,1.0638298,Smooth
3296,48,68.08386212,61.72195159,703,night,23.53818846,21.57,60.94,44.25,71.87,904.17,24.64,-0.281,1.0638298,Smooth
3297,66,71.6762974,53.11930167,989,evening,96.84137866,28.51,56.86,49.74,71.32,831.13,26.13,-0.269,-0.5882358,Very smooth
3298,51,79.70509783,96.64570527,1333,night,16.47299997,26.77,59.18,49.78,74.55,831.87,23.36,-0.163,1.428571,Smooth
3299,76,30.75161238,32.27535497,728,afternoon,38.39033967,25.08,62.88,53.84,72.53,824.28,24.41,-0.25,1.428571,Smooth
3300,117,37.2062785,17.69782432,1476,evening,2.313811874,45.65,32.06,21.35,36.72,1469.73,10.31,0.42,2.3255808,Smooth
3301,53,46.02713569,87.75971579,1140,morning,2.001220226,26.98,57.83,50.43,67.84,877.11,26.37,-0.202,2.3255808,Smooth
3302,66,23.69732532,6.868892369,879,night,89.28241196,42.54,29.95,14.84,39.98,1546.71,10.85,0.388,1.538461,Smooth
3303,99,67.44859566,81.71196746,1144,morning,8.762937767,6.38,92.4,123.37,98.86,92.86,54.35,-1.022,1.538461,Smooth
3304,77,55.76937845,58.92359931,769,morning,73.04751073,43.7,30.93,18.17,36.62,1484.35,9.43,0.449,2.533333,Mild congestion
3305,39,46.90562641,16.40038917,1187,evening,2.751070559,4.74,92.65,120.34,94.7,103.5,60.87,-0.93,2.533333,Mild congestion
3306,81,70.59402808,22.73621583,1063,morning,30.46172813,68.18,9.3,0.3,11.49,1986.71,4.45,0.841,3.253012,Mild congestion
3307,120,34.89499535,15.58405927,1236,afternoon,24.06100241,4.59,89.79,124.51,99.16,89.2,60.17,-1.074,3.253012,Mild congestion
3308,83,72.57393634,71.83385419,1068,evening,101.5997395,45.03,29.9,21.69,40.97,1488.73,10.22,0.261,0.73529416,Smooth
3309,87,84.83899148,14.73111578,551,night,15.52609272,4.3,89.7,121.07,95.8,86.4,66.23,-0.875,0.73529416,Smooth
3310,71,56.15610969,68.13708749,1077,morning,1.488524842,45.1,30.32,19.91,39.22,1448.03,9.9,0.472,-0.32786912,Very smooth
3311,36,49.85720866,12.81502953,752,evening,19.27810753,71.23,6.5,5.81,8.82,1987.4,2.02,0.864,-2.115385,Very smooth
3312,70,53.36706209,80.22665899,868,evening,52.14977157,26.84,62.45,48.38,70.1,810.64,23.21,-0.387,-2.6,Very smooth
3313,37,22.21756944,91.94907791,621,evening,1.616754541,3.4,87.57,114.85,94.94,99.48,60.3,-1.142,-0.32786912,Very smooth
3314,79,46.07065004,55.93120282,914,night,1.105984044,68.69,9.35,2.89,12.29,2006.53,2.23,0.815,-0.638298,Very smooth
